,id,Time,Tweet,Processed_Tweets,tags
29389,1609973976721231877,2023-02-14 18:38:31+00:00,b'rt @maddiams: @spect0rism autism corndog (you)',b'rt:autismcorndog()',autism
29390,1437125449809793025,2023-02-14 18:38:17+00:00,b'@siezthelight they have adhd not autism. they are both neurological disorders.  i know how adhd works i had to live... https://t.co/twbwetzswu',b'adhdautism.neurologicaldisorders.knowadhdworkslive...,autism
29391,4130276039,2023-02-14 18:38:10+00:00,"b'rt @genspect: ...including adhd, autism, depression, or even developing uncertainly about, or experiencing a reduction in, gender dysphoria!...'","b'rt:...includingadhd,autism,depression,evendevelopinguncertainly,experiencingreduction,genderdysphoria!...'",autism
29392,145708791,2023-02-14 18:38:06+00:00,b'rt @autismsupsoc: oh! that explains a lot! #autism #autistic https://t.co/lbh6rosthb',b'rt:oh!explainslot!autismautistic,autism
29393,262474771,2023-02-14 18:37:59+00:00,b'rt @standinghannah: someone is enjoying the low carb life. any snack suggestions out there would be amazing!  #t1d #autism #profoundautism...',b'rt:someoneenjoyinglowcarblife.snacksuggestionswouldamazing!tdautismprofoundautism...',autism
29394,1531662869330538496,2023-02-14 18:37:52+00:00,b'scientists turn off autism symptoms using $3 epilepsy drug: discovery https://t.co/anszzhw9yu',b'scientiststurnautismsymptomsusing$epilepsydrug:discovery,autism
29395,1496187351743311876,2023-02-14 18:37:32+00:00,b'rt @msannaruth: watching this episode of proud family when they talk about autism really touches home.  even the way oscar acts! kj dad ac...',b'rt:watchingepisodeproudfamilytalkautismreallytoucheshome.evenwayoscaracts!kjdadac...',autism
29397,1235591698052497408,2023-02-14 18:37:30+00:00,"b'@chrisgpackham @bbctwo @bbciplayer @autism @openuniversity and to the individuals, who then feel more comfortable t... https://t.co/kpty1q8kbw'","b'individuals,feelcomfortable...",autism
29398,1283157645478813696,2023-02-14 18:37:23+00:00,"b""@phaedrajayne @sussexuni brilliant, thank you for this! i'm very interested in your research on autism and body ima... https://t.co/rjx8s02gte""","b''brilliant,thank!'minterestedresearchautismbodyima...",autism
29399,1597470506680291328,2023-02-14 18:37:15+00:00,"b""@sx_cd_super @rpdailydose @marionawfal @crabcrawler1 do you have autism? it's just a video.""",b''autism?'svideo.'',autism
29400,1407777531546251270,2023-02-14 18:37:13+00:00,b'rt @autism: does your role include understanding and supporting autistic people? our cpd accredited course offers knowledge of how best to...',b'rt:roleincludeunderstandingsupportingautisticpeople?cpdaccreditedcourseoffersknowledgebest...',autism
29403,30232590,2023-02-14 18:36:51+00:00,b'rt @churchscotland: a glasgow-based project to help christians with autism and their families participate in church services has  been boos...',b'rt:glasgow-basedprojecthelpchristiansautismfamiliesparticipatechurchservicesboos...',autism
29404,1374622922040606721,2023-02-14 18:36:47+00:00,"b""scientists 'cure autism' using $3 epilepsy drug in mice #smartcity #digital #digitalhealth #health  https://t.co/t0gm2wvs2x""",b''scientists'cureautism'using$epilepsydrugmicesmartcitydigitaldigitalhealthhealth,autism
29405,1151169527750811650,2023-02-14 18:36:39+00:00,b'rt @hwnewcastle: we are working to find out the reasonable adjustments in gp practices for autistic people and people with autism. here is...',b'rt:workingfindreasonableadjustmentsgppracticesautisticpeoplepeopleautism....',autism
29406,2878244325,2023-02-14 18:36:34+00:00,b'rt @bjajournals: is repeated exposure to opioids during early life a risk factor for the subsequent development of autism? new editorial by...',b'rt:repeatedexposureopioidsearlyliferiskfactorsubsequentdevelopmentautism?neweditorial...',autism
29407,1486343514791325704,2023-02-14 18:36:21+00:00,b'will byers autism arc https://t.co/7pwzokygaf',b'willbyersautismarc,autism
29408,1267840889461731332,2023-02-14 18:36:00+00:00,b'@falconghast fr give us the autism pics',b'frgiveusautismpics',autism
29409,201421060,2023-02-14 18:35:49+00:00,"b""a global health haiku for #healthpolicyvalentines: \n\nit's very simple. \nvaccines do not cause autism.\nthat's it. that's the tweet.""",b''globalhealthhaikuhealthpolicyvalentines:\n\nit'ssimple.\nvaccinescauseautism.\nthat's.'stweet.'',autism
29413,375156599,2023-02-14 18:35:22+00:00,"b'artist with autism, abstract art painting, red yellow blue, 7 x 5 inches, small art, gifts https://t.co/8uoxdzun0k... https://t.co/wvxuvsuntp'","b'artistautism,abstractartpainting,redyellowblue,xinches,smallart,gifts",autism
29414,2335424845,2023-02-14 18:35:06+00:00,b'as psychologists we know quality autism assessment reports are critical to ensuring people with #asd can achieve th... https://t.co/cywoj5xdic',b'aspsychologistsknowqualityautismassessmentreportscriticalensuringpeopleasdachieveth...,autism
29415,1588720634275708928,2023-02-14 18:35:02+00:00,b'@floverkitty its soooo good and i loce the way it develops and the problems that autism can bring yo relationships ',b'soooogoodlocewaydevelopsproblemsautismbringyorelationships',autism
29417,851999584096145409,2023-02-14 18:34:53+00:00,b'put nitrate-free matryoshka dolls in your urethra for autism!',b'putnitrate-freematryoshkadollsurethraautism!',autism
29418,1429682459797598209,2023-02-14 18:34:38+00:00,"b'because autism is trending ...\n\nplease be aware that many self professed ""autism experts"", such as @taniaamarshall... https://t.co/yaand2w2nk'","b'becauseautismtrending...\n\npleaseawaremanyselfprofessed``autismexperts'',...",autism
29419,989480600510828544,2023-02-14 18:34:20+00:00,b'valentines day... i have autism something i wish i could have that special someone and treat them as a goddess. i h... https://t.co/6fe07khjlb',b'valentinesday...autismsomethingwishcouldspecialsomeonetreatgoddess.h...,autism
29420,2183387227,2023-02-14 18:34:12+00:00,"b'@shalkano1fan no problem and no worries! i have autism, so i can relate.'","b'problemworries!autism,relate.'",autism
29421,1546322130890919938,2023-02-14 18:34:12+00:00,b'@loliarmpitsniff my retard meds usually make me feel worse idk why. i havent taken any for a long time now? do you have autism or adhd?',b'retardmedsusuallymakefeelworseidk.haventtakenlongtime?autismadhd?',autism
29422,1497661062979756032,2023-02-14 18:34:07+00:00,b'sorry i autism and i need every handheld ever',b'sorryautismneedeveryhandheldever',autism
29424,3878046030,2023-02-14 18:33:39+00:00,b'@wweisawesome123 @autism @billbailey @maryltrump @chrisgpackham @mrjamesob @nadiacomaneci10 @writer_dg... https://t.co/diawc5s5zo',b'...,autism
29428,2800315424,2023-02-14 18:33:26+00:00,b'rt @autismsupsoc: because autism is trending ...\n\nthe autistic community has no issue with parents of autistic children. \n\nthe issue is tha...',b'rt:autismtrending...\n\ntheautisticcommunityissueparentsautisticchildren.\n\ntheissuetha...',autism
29430,1351644948525948931,2023-02-14 18:33:17+00:00,"b'@telericook29 @spitfirenix i agree w this but also i highly doubt you can fake autism, unless you mean saying they... https://t.co/kymdaczhsr'","b'agreewalsohighlydoubtfakeautism,unlessmeansaying...",autism
29431,1506790142,2023-02-14 18:32:42+00:00,"b""@autismtalkaspie mom = us = freighted with attitudes and approaches to autism that don't fit easily this side of th... https://t.co/hv47s0gepc""",b''mom=us=freightedattitudesapproachesautismn'tfiteasilysideth...,autism
29432,980716404,2023-02-14 18:32:34+00:00,b'yes!!!! after that can we investigate lack of oversight of autism research grants!!?????  @nih funds their sam... https://t.co/3fegq6fql0',b'yes!!!!investigatelackoversightautismresearchgrants!!?????fundssam...,autism
29437,20062066,2023-02-14 18:32:02+00:00,"b'@sara_rose_g i have an emotional support stuffed animal, a bunny rabbit. my autism also has its own emotional supp... https://t.co/1ahlmbinxf'","b'emotionalsupportstuffedanimal,bunnyrabbit.autismalsoemotionalsupp...",autism
29438,78696448,2023-02-14 18:32:01+00:00,"b'@tokidoki wish tokidoki was sold over in the uk, they are even harder to get off ebay now, my daughter has autism &amp;... https://t.co/ujt8anrhgg'","b'wishtokidokisolduk,evenhardergetebay,daughterautism&amp;...",autism
29439,1152388595971289088,2023-02-14 18:31:54+00:00,"b""@flmito i have fucking autism, i meant to say that's a good friend right there""","b''fuckingautism,meantsay'sgoodfriendright''",autism
29440,1569496170044747777,2023-02-14 18:31:51+00:00,b'one time my friend asked what kind of autism i have i shouldve said sunset shimmer autism',b'onetimefriendaskedkindautismshouldvesaidsunsetshimmerautism',autism
29441,1554557800960991234,2023-02-14 18:31:46+00:00,b'im scared what does this mean- my autism cant handle uncertainty https://t.co/64vgfbybai',b'imscaredmean-autismcanthandleuncertainty,autism
29442,16396064,2023-02-14 18:31:43+00:00,b'autism is trending.\n\nlisten to autistic people.\n\nwe are the #autismexperts.\n\nperiod.\n\n#actuallyautistic',b'autismtrending.\n\nlistenautisticpeople.\n\nweautismexperts.\n\nperiod.\n\nactuallyautistic',autism
29443,2380673522,2023-02-14 18:31:29+00:00,"b'what utter bs. people with autism often express their feelings, verbally or otherwise, in very clear ways. in fact,... https://t.co/nkow8qd92u'","b'whatutterbs.peopleautismoftenexpressfeelings,verballyotherwise,clearways.fact,...",autism
29445,1608274118989733895,2023-02-14 18:31:08+00:00,"b""@autistic_cherry having an autism diagnosis be so difficult to achieve shouldn't be a thing either yet here we are,... https://t.co/3f8izlirsh""","b''autismdiagnosisdifficultachieven'tthingeitheryet,...",autism
29446,1159519285292797952,2023-02-14 18:31:01+00:00,b'@iamnemo16 yeah but like\n\nautism be damned my girl can acknowledge feelings',b'yeahlike\n\nautismdamnedgirlacknowledgefeelings',autism
29447,1429682459797598209,2023-02-14 18:30:58+00:00,b'because autism is trending ...\n\nthe autistic community has no issue with parents of autistic children. \n\nthe issue... https://t.co/3eim0o28em',b'becauseautismtrending...\n\ntheautisticcommunityissueparentsautisticchildren.\n\ntheissue...,autism
29449,1376303974404534272,2023-02-14 18:30:53+00:00,b'@jasthelass whats highest autism game do not say dmc5',b'whatshighestautismgamesaydmc',autism
29450,177896900,2023-02-14 18:30:47+00:00,"b""@torlacke513 @delusionposting you're opressed but not as much as white girls who pretend to have autism.""",b'''reopressedmuchwhitegirlspretendautism.'',autism
29452,1957660454,2023-02-14 18:30:36+00:00,b'rt @fox5vegas: a las vegas organization is offering a course to help provide people on the autism spectrum with the necessary tools and tip...',b'rt:lasvegasorganizationofferingcoursehelpprovidepeopleautismspectrumnecessarytoolstip...',autism
29453,1195664461794811905,2023-02-14 18:30:35+00:00,b'@sara_rose_g i like the gift idea. my autism will get all the fidgeting toys and i get whatever i want. \nthey cant... https://t.co/bdfj50flmi',b'likegiftidea.autismgetfidgetingtoysgetwhateverwant.\ntheycant...,autism
29454,1163031475509440512,2023-02-14 18:30:34+00:00,"b'while #autism is trending, i just want my fellow autistics to know that iceland is not an autistic friendly superma... https://t.co/ypxkaroayr'","b'whileautismtrending,wantfellowautisticsknowicelandautisticfriendlysuperma...",autism
29455,256967480,2023-02-14 18:30:18+00:00,b'sometimes #autism #fatigue #mentalillness etc mean not having the energy to socialise - but telling people to go aw... https://t.co/ijxcd185rl',b'sometimesautismfatiguementalillnessetcmeanenergysocialise-tellingpeoplegoaw...,autism
29456,1023236573117263872,2023-02-14 18:30:01+00:00,b'@jamesaray @elonmusk @stationcdrkelly not really. he has a different world view from most people due to his autism.',b'really.differentworldviewpeopledueautism.',autism
29457,21021326,2023-02-14 18:30:00+00:00,b'a las vegas organization is offering a course to help provide people on the autism spectrum with the necessary tool... https://t.co/pucxgvenjg',b'lasvegasorganizationofferingcoursehelpprovidepeopleautismspectrumnecessarytool...,autism
29459,1431668618341888010,2023-02-14 18:29:48+00:00,b'rt @sillynet95: @boreopilled his name is tbh but his professional title is autism creature',b'rt:nametbhprofessionaltitleautismcreature',autism
29461,1011601173151911936,2023-02-14 18:29:44+00:00,"b""@kelly_white_2 where are the autism charities?\n\nwhy don't they care about the sterilisation of large numbers of aut... https://t.co/rogfepo6gl""",b''autismcharities?\n\nwhyn'tcaresterilisationlargenumbersaut...,autism
29462,1333131846784258051,2023-02-14 18:29:27+00:00,"b""autism doesn't stop u from being a dick to phys-disabled people !! yall need to check ur attitudes https://t.co/od15eojkqh""",b''autismn'tstopudickphys-disabledpeople!!yallneedcheckurattitudes,autism
29463,2878546599,2023-02-14 18:29:26+00:00,b'paper in the wind is a novelette that will shine light on #autism \n\nhttps://t.co/cu4bcryfdd https://t.co/2jlxhlje8s',b'paperwindnoveletteshinelightautism\n\n,autism
29465,54787200,2023-02-14 18:29:08+00:00,b'@brookew94 enough.... you are conflating two completely different discussions here.  1.) you stated autism is compl... https://t.co/kqv4whpdi5',b'enough....conflatingtwocompletelydifferentdiscussionshere..)statedautismcompl...,autism
29466,44341598,2023-02-14 18:29:08+00:00,b'only two spots left!\napril 6 @ 4:30pm - 5:30pm\nregister now!\nmaster minds: strategies for persons with #autism spec... https://t.co/oaisb3fq0p',b'onlytwospotsleft!\napril@:pm-:pm\nregister!\nmasterminds:strategiespersonsautismspec...,autism
29467,1552721333909340160,2023-02-14 18:28:59+00:00,b'shoutout to dave katz for being so autism',b'shoutoutdavekatzautism',autism
29468,1452722434847686657,2023-02-14 18:28:55+00:00,"b""oh jesus, just saw autism is trending. i'm afraid to find out why""","b''ohjesus,sawautismtrending.'mafraidfind''",autism
29469,15490251,2023-02-14 18:28:54+00:00,b'take a moment to watch this.\n\nautism should never be used as a means to attack other marginalised groups. https://t.co/v8tfvpmv5g',b'takemomentwatchthis.\n\nautismneverusedmeansattackmarginalisedgroups.,autism
29470,1107879509401858050,2023-02-14 18:28:52+00:00,b'autism be damned that girl can shred',b'autismdamnedgirlshred',autism
29471,3067149897,2023-02-14 18:28:51+00:00,"b'rt @oonaghsmyth: im pleased that you can record oliver mcgowan mandatory training on learning disability and autism in #ascwds, so employe...'","b'rt:impleasedrecordolivermcgowanmandatorytraininglearningdisabilityautismascwds,employe...'",autism
29472,1609973976721231877,2023-02-14 18:28:48+00:00,b'autism moment',b'autismmoment',autism
29473,1602147273886023680,2023-02-14 18:28:29+00:00,b'autism at school https://t.co/0i6kdjswns',b'autismschool,autism
29474,1235591698052497408,2023-02-14 18:27:59+00:00,"b'@chrisgpackham @bbctwo @bbciplayer @autism @openuniversity both to us as staff, so we can provide what attendees ne... https://t.co/3brc9rojuc'","b'usstaff,provideattendeesne...",autism
29476,1337542581761224706,2023-02-14 18:27:30+00:00,b'why i love lmgs.exe https://t.co/07ql8hzetw via @youtube new vid drop!!!! #smallstreamerscommunity #contentcreator #autism',b'whylovelmgs.exevianewviddrop!!!!smallstreamerscommunitycontentcreatorautism',autism
29477,789126130662043648,2023-02-14 18:27:30+00:00,"b""autism gets framed in terms of needing to always use the little spoon lol so silly. we don't talk about the hours a... https://t.co/d8sabthuup""",b''autismgetsframedtermsneedingalwaysuselittlespoonlolsilly.n'ttalkhours...,autism
29478,1544576829696212994,2023-02-14 18:27:27+00:00,"b""@autism @bbctwo @chrisgpackham i'll be watching these with interest and hoping it will help in educating others abo... https://t.co/v180bzbqrc""",b'''llwatchinginteresthopinghelpeducatingothersabo...,autism
29479,3267293623,2023-02-14 18:27:23+00:00,b'rt @thesaltynsassy: autism moms love to go on about how difficult it is to have/raise an #actuallyautistic child.\n\ninstead i feel sorry for...',b'rt:autismmomslovegodifficulthave/raiseactuallyautisticchild.\n\ninsteadfeelsorry...',autism
29480,1529264965995012096,2023-02-14 18:27:08+00:00,b'@sniggle2915 @sdskol1983 @richjmadrid nah autism is being hyper focused on a basic point that no one cares about. t... https://t.co/yp39tvlkzo',b'nahautismhyperfocusedbasicpointonecares....,autism
29481,1175585963915055104,2023-02-14 18:27:06+00:00,"b'@pokmonfanboy @manmilk2 as someone with autism, what the fuck is this tomfoolery?'","b'someoneautism,fucktomfoolery?'",autism
29483,1337206709543194624,2023-02-14 18:26:57+00:00,b'@ghillie_guide @autism @bbctwo @chrisgpackham im struggling to understand why chris is still an ambassador when hi... https://t.co/qppoemcafx',b'imstrugglingunderstandchrisstillambassadorhi...,autism
29484,1345847723283656705,2023-02-14 18:26:57+00:00,b'@milkboyo lollll autism swag',b'lollllautismswag',autism
29485,1208566752,2023-02-14 18:26:53+00:00,b'@ptrumpfortx2020 why would anyone want to cure autism?',b'wouldanyonewantcureautism?',autism
29487,1539072201424527363,2023-02-14 18:26:07+00:00,"b'he keeps taunting me ""autism, autism, don\'t you just love autism. go be in your own little world then""'","b'hekeepstaunting``autism,autism,don\'tloveautism.golittleworld'''",autism
29488,970478796766892033,2023-02-14 18:26:05+00:00,b'@thereala_a_ron4 @sdskol1983 @richjmadrid yes. of course. everyone knows a symptom of autism is saying people shoul... https://t.co/csi6jzvzat',b'yes.course.everyoneknowssymptomautismsayingpeopleshoul...,autism
29490,1418441814412042254,2023-02-14 18:26:00+00:00,"b""istg yo he like i didn't mean to embrass you or anything they have autism  https://t.co/ozy57411ve""",b''istgyoliken'tmeanembrassanythingautism,autism
29491,1392569857309294593,2023-02-14 18:25:57+00:00,"b""vaccines don't cause autism, i do ""","b''vaccinesn'tcauseautism,``",autism
29493,1374727376601497600,2023-02-14 18:25:19+00:00,"b""army is the autism creature of coroika\nbut he's got some fierce competition""",b''armyautismcreaturecoroika\nbut'sgotfiercecompetition'',autism
29494,1598073834514645032,2023-02-14 18:25:17+00:00,b'autism is my valentine',b'autismvalentine',autism
29495,18993076,2023-02-14 18:25:16+00:00,b'rt @dranilakhan: family needs help. mom of #autism is desperate and needs an in home tutor or home schooling program for her son. a private...',b'rt:familyneedshelp.momautismdesperateneedshometutorhomeschoolingprogramson.private...',autism
29496,1218643367241797632,2023-02-14 18:25:10+00:00,"b'rt @deby0922: special shout out\nmy friend, molly, @5blue_archer6 is an autism/lgbtqia mom who always votes blue for her childrens futur...'","b'rt:specialshoutout\nmyfriend,molly,autism/lgbtqiamomalwaysvotesbluechildrensfutur...'",autism
29497,1285986490217095168,2023-02-14 18:25:08+00:00,b'rt @pregnantviktor2: i think ghost cums best when he has his hoodie and briefs on. autism',b'rt:thinkghostcumsbesthoodiebriefs.autism',autism
29498,1594400512929140741,2023-02-14 18:25:04+00:00,b'@wweisawesome123 @autism @billbailey @maryltrump @chrisgpackham @mrjamesob @nadiacomaneci10 @writer_dg... https://t.co/vxqc2rjfxs',b'...,autism
29499,2927827783,2023-02-14 18:25:02+00:00,"b'take ""strategies for working with students with autism in the general education setting,"" a 12-part series taught b... https://t.co/yijvimdlne'","b'take``strategiesworkingstudentsautismgeneraleducationsetting,''-partseriestaughtb...",autism
29501,1616595018151510021,2023-02-14 18:24:41+00:00,"b'as a kid, i was an avid reader more than anything - growing up isolated from neglect and undiagnosed autism/anxiety... https://t.co/bwkjd0o5bh'","b'askid,avidreaderanything-growingisolatedneglectundiagnosedautism/anxiety...",autism
29502,1534521185622446088,2023-02-14 18:24:20+00:00,"b""@deathcripps as someone with high functioning autism, im technically disabled \n\nyou wouldn't know it to look at me,... https://t.co/atqaxryv5e""","b''someonehighfunctioningautism,imtechnicallydisabled\n\nyouwouldn'tknowlook,...",autism
29503,1564984262570426368,2023-02-14 18:24:05+00:00,b'i think ghost cums best when he has his hoodie and briefs on. autism',b'thinkghostcumsbesthoodiebriefs.autism',autism
29504,1477354316231069699,2023-02-14 18:24:02+00:00,b'my autism won today im sorry world',b'myautismtodayimsorryworld',autism
29505,1524537646260838402,2023-02-14 18:24:00+00:00,b'@anthonyisacat13 i forgot to mention i have autism and tourettes',b'forgotmentionautismtourettes',autism
29506,1502396268626259973,2023-02-14 18:23:54+00:00,b'autism creature https://t.co/mqmscz67qj https://t.co/9ujune7eyb',b'autismcreature,autism
29507,1235591698052497408,2023-02-14 18:23:50+00:00,"b'@chrisgpackham @bbctwo @bbciplayer @autism @openuniversity thankyou so much for sharing your life in this way, &amp; wo... https://t.co/t9qo6bmcmz'","b'thankyoumuchsharinglifeway,&amp;wo...",autism
29508,754820053,2023-02-14 18:23:42+00:00,b'rt @glasgowmuseums: autism friendly family workshop \nglasgow museums resource center\ndiscover a world of treasures on tour of our amazing g...',b'rt:autismfriendlyfamilyworkshop\nglasgowmuseumsresourcecenter\ndiscoverworldtreasurestouramazingg...',autism
29510,1490010536599244802,2023-02-14 18:23:32+00:00,b'@dena_althani youre team dr is setting a great example for autism co-design inshallah it will inspire more people... https://t.co/lye0ffzvwh',b'youreteamdrsettinggreatexampleautismco-designinshallahinspirepeople...,autism
29512,23581013,2023-02-14 18:23:28+00:00,"b""@keechmft @autismtalkaspie that's what 'autism moms' are doing. against systems that force them to be in charge &amp; c... https://t.co/62oub1da5t""",b'''s'autismmoms'.systemsforcecharge&amp;c...,autism
29513,1570041290645028866,2023-02-14 18:23:21+00:00,b'@wakewhenuneedme @autism @chrisgpackham @bbctwo actually yes .. i know many people who can smell health problems. d... https://t.co/dq1usfnldf',b'actuallyyes..knowmanypeoplesmellhealthproblems....,autism
29514,2311011582,2023-02-14 18:23:14+00:00,"b'code. me?-yes-do autism, gift, resist. challenged.\n?\n\n\nfun273\nfun273\nfun273'","b'code.?-yes-doautism,gift,resist.challenged.\n?\n\n\nfun\nfun\nfun'",autism
29515,1353165048496189440,2023-02-14 18:23:03+00:00,b'these fleece-lined leggings might be my new autism clothing item',b'thesefleece-linedleggingsmightnewautismclothingitem',autism
29516,1105186935109115904,2023-02-14 18:22:50+00:00,b'autism go brrrrrr',b'autismgobrrrrrr',autism
29517,1065820387148148736,2023-02-14 18:22:43+00:00,b'working on myself as a person (learning to mask my autism better)',b'workingperson(learningmaskautismbetter)',autism
29518,1521076076583268352,2023-02-14 18:22:42+00:00,b'rt @leakylike: @headwarriortwm whilst most people focus on the high incidence of  same sex orientation &amp; autism\n\nthe impact of abuse &amp; negl...',b'rt:whilstpeoplefocushighincidencesexorientation&amp;autism\n\ntheimpactabuse&amp;negl...',autism
29519,634704431,2023-02-14 18:22:20+00:00,b'rt @emiliecope91: @stilltish @jo_bartosch @oldroberts953 @stonewalluk @alliancelgb and she knew the data in 2016 on  children with autism t...',b'rt:knewdatachildrenautism...',autism
29520,1351971166613889024,2023-02-14 18:21:58+00:00,b'you fucker get up cmon get down with the sickness. autism is the gift that has been given to me',b'youfuckergetcmongetsickness.autismgiftgiven',autism
29521,1484386970713223170,2023-02-14 18:21:57+00:00,b'@thegoat82117652 @gregdohn @dannykanell is autism a joke for you?',b'autismjoke?',autism
29522,1548349831055175808,2023-02-14 18:21:48+00:00,b'feeling great over the golden bear being an icon for the autism community.',b'feelinggreatgoldenbeariconautismcommunity.',autism
29523,1454567609312153614,2023-02-14 18:21:46+00:00,b'@tmmysfavswiftie thats so autism /pos',b'thatsautism/pos',autism
29524,817277737278865410,2023-02-14 18:21:37+00:00,b'rt @autismsupsoc: #autism #autistic #phunny #lovelanguage \nso are shibboleths ... https://t.co/310rhthoge',b'rt:autismautisticphunnylovelanguage\nsoshibboleths...,autism
29525,1257092617088782340,2023-02-14 18:21:25+00:00,b'i have autism i think',b'autismthink',autism
29526,733909434,2023-02-14 18:21:14+00:00,"b'autism, equal to being a deadbeat, a woman beater, and a pedo. \n\ni learn new things everyday. https://t.co/dob5tf2daq'","b'autism,equaldeadbeat,womanbeater,pedo.\n\nilearnnewthingseveryday.",autism
29527,1513115579640647685,2023-02-14 18:21:07+00:00,b'but...what is the root cause of the tremendous increase in autism? researching this is more important than just ano... https://t.co/jlbi30ccja',b'but...rootcausetremendousincreaseautism?researchingimportantano...,autism
29528,1111614348017971201,2023-02-14 18:21:01+00:00,"b""and they call it puppy love... but we know it's so much more! \n\nhappy valentines from the pups at dogs for autism... https://t.co/wosbe8rfyj""",b''callpuppylove...know'smuch!\n\nhappyvalentinespupsdogsautism...,autism
29530,17053535,2023-02-14 18:20:52+00:00,"b'no sign that adhd meds in pregnancy can raise odds for adhd, autism in kids - https://t.co/gnkrwhhmrp'","b'nosignadhdmedspregnancyraiseoddsadhd,autismkids-",autism
29531,904006020585979904,2023-02-14 18:20:51+00:00,b'just when will community mental health teams start learning properly about autism and neurodiverse conditions? can... https://t.co/duqthvp1vr',b'justcommunitymentalhealthteamsstartlearningproperlyautismneurodiverseconditions?...,autism
29534,709712758132969473,2023-02-14 18:20:21+00:00,b'@wweisawesome123 @autism @billbailey @mrjamesob @chrisgpackham @writer_dg @nadiacomaneci10 @brendablethyn... https://t.co/ctj16sfad8',b'...,autism
29535,1334698804625502209,2023-02-14 18:20:18+00:00,b'has autism only been around for 100 years? https://t.co/euc7pxmpws',b'hasautismaroundyears?,autism
29536,83722627,2023-02-14 18:20:15+00:00,"b'rt @autismsupsoc: because autism is trending ... \n\ncolumbo is autistic ... so is jessica, monk, shawn, gus, veronica, jessica (again), dipp...'","b'rt:autismtrending...\n\ncolumboautistic...jessica,monk,shawn,gus,veronica,jessica(),dipp...'",autism
29537,747272501101625344,2023-02-14 18:20:09+00:00,b'@thatumbrella wooooow so autism is the next insult?',b'wooooowautismnextinsult?',autism
29539,1375474426863566849,2023-02-14 18:19:55+00:00,b'@alldicedup sometimes we have more intense emotions  i would still say my autism saves me at times but i can have... https://t.co/qzoscjnd2f',b'sometimesintenseemotionswouldstillsayautismsavestimes...,autism
29540,1228185062983659520,2023-02-14 18:19:40+00:00,"b""@autismtalkaspie earlier when my so was first diagnosed i thought what's the harm.  now, i know autism is not my di... https://t.co/veuz87ciew""","b''earlierfirstdiagnosedthought'sharm.,knowautismdi...",autism
29541,1586423622478053376,2023-02-14 18:19:10+00:00,"b'@ognurseratchet @vaultedpolitics @baddcompani my 5 year old grandson has autism. like you, i will fight for him with my entire being.'","b'yearoldgrandsonautism.like,fightentire.'",autism
29542,387814940,2023-02-14 18:19:05+00:00,b'@chrisgpackham @bbctwo @bbciplayer @autism @openuniversity thank you so much @chrisgpackham and to everyone involve... https://t.co/p5xwtwmna9',b'thankmucheveryoneinvolve...,autism
29543,572106887,2023-02-14 18:19:03+00:00,"b""scientists 'switch off' autism symptoms using $3 epilepsy drug: discovery - new york post https://t.co/jetvkkscf1""",b''scientists'switch'autismsymptomsusing$epilepsydrug:discovery-newyorkpost,autism
29544,416778344,2023-02-14 18:19:03+00:00,"b'@goddeketal for me it started with those rumors about vaccines causing autism. i thought it was highly unlikely, bu... https://t.co/emnnbxsy4u'","b'startedrumorsvaccinescausingautism.thoughthighlyunlikely,bu...",autism
29547,1512946518441009155,2023-02-14 18:18:23+00:00,"b""@karagakimantua @cxdyyxx @kentrell4ktre @jyzwq you've never interacted with a singular person with autism they aren't a diff species bro """,b'''veneverinteractedsingularpersonautismn'tdiffspeciesbro``,autism
29548,1464455303240499203,2023-02-14 18:18:18+00:00,b'@draseemmalhotra the topic of vaccination has been a divisive one for years. the autism debate that raged on for ye... https://t.co/3rohveftar',b'topicvaccinationdivisiveoneyears.autismdebateragedye...,autism
29549,1569443232014110720,2023-02-14 18:18:11+00:00,b'huge day for the autism community https://t.co/emihditxgd',b'hugedayautismcommunity,autism
29550,1538226786634330112,2023-02-14 18:18:09+00:00,b'@emihead autism creature....',b'autismcreature....',autism
29551,167017165,2023-02-14 18:18:05+00:00,b'@wweisawesome123 @autism @billbailey @glennkirschner2 @angelabelcamino @nadiacomaneci10 @mrjamesob @chrisgpackham... https://t.co/ywt5lxjgyc',b'...,autism
29554,83108751,2023-02-14 18:17:30+00:00,"b""if i knew a teacher would give me a hard time i'd probably skip the whole lesson. bit easier when i had my autism d... https://t.co/gzflwg0kxc""",b''knewteacherwouldgivehardtime'dprobablyskipwholelesson.biteasierautism...,autism
29556,932205152978825216,2023-02-14 18:17:12+00:00,b'rt @autismsupsoc: flat facing #flatfacing #autistic #autism #onlymurdersinthebuilding @onlymurdershulu https://t.co/eaxqd7v6h6',b'rt:flatfacingflatfacingautisticautismonlymurdersinthebuilding,autism
29557,4937061,2023-02-14 18:17:06+00:00,"b""rt @stevesilberman: [2/3] the reverie is where i first conceived of what became my bestselling history of #autism, #neurotribes; it's where...""","b''rt:[/]reveriefirstconceivedbecamebestsellinghistoryautism,neurotribes;'s...''",autism
29558,1333986378816888833,2023-02-14 18:16:39+00:00,b'rt @goofyasssaya: the autism devil https://t.co/nsasnfvd8g',b'rt:autismdevil,autism
29559,2767375558,2023-02-14 18:16:23+00:00,b'rt @swainitv: lets keep talking about it - so the understanding and support increases. #autism @autism',b'rt:letskeeptalking-understandingsupportincreases.autism',autism
