,id,Time,Tweet,tags,pre,words
5567,1362386592934068227,2023-02-14 18:04:33+00:00,"b'@alliumhater heres mine, im not picky really i have autism/sensory issues https://t.co/ezb8omvaj6'",autism,b heres mine im not picky really i have autism sensory issues,"['b', 'heres', 'mine', 'im', 'not', 'picky', 'really', 'i', 'have', 'autism', 'sensory', 'issues']"
5568,31556877,2023-02-14 18:04:33+00:00,"b""autism seems to be trending, so hi, i'm on the spectrum, come look at my art please!   https://t.co/4w0shcqzf8""",autism,b autism seems to be trending so hi i m on the spectrum come look at my art please,"['b', 'autism', 'seems', 'to', 'be', 'trending', 'so', 'hi', 'i', 'm', 'on', 'the', 'spectrum', 'come', 'look', 'at', 'my', 'art', 'please']"
5569,1203564987689717761,2023-02-14 18:04:27+00:00,b'@snacksbat @ambroseelaine @vossaustin @rebsbrannon @charliekirk11 cry about your autism or the fact you dont make... https://t.co/1me8zu8vke',autism,b cry about your autism or the fact you dont make,"['b', 'cry', 'about', 'your', 'autism', 'or', 'the', 'fact', 'you', 'dont', 'make']"
5570,1488895428649177092,2023-02-14 18:04:26+00:00,b'cant remember who called this picture of obito the autism stare but been laughing for hours https://t.co/blmngeq57h',autism,b cant remember who called this picture of obito the autism stare but been laughing for hours,"['b', 'cant', 'remember', 'who', 'called', 'this', 'picture', 'of', 'obito', 'the', 'autism', 'stare', 'but', 'been', 'laughing', 'for', 'hours']"
5571,35007924,2023-02-14 18:04:25+00:00,b'using essential oils to help alleviate certain autism symptoms is a look into how our family increases logans qual... https://t.co/39qjqbw66k',autism,b using essential oils to help alleviate certain autism symptoms is a look into how our family increases logans qual,"['b', 'using', 'essential', 'oils', 'to', 'help', 'alleviate', 'certain', 'autism', 'symptoms', 'is', 'a', 'look', 'into', 'how', 'our', 'family', 'increases', 'logans', 'qual']"
5572,1588126556819537920,2023-02-14 18:04:21+00:00,b'what is the cause of autism? https://t.co/i8xbnuhudk #health',autism,b what is the cause of autism,"['b', 'what', 'is', 'the', 'cause', 'of', 'autism']"
5573,925819648007741440,2023-02-14 18:04:06+00:00,b'@punkerplus69 i have seen thousands of tiktoks related to autism and maybe one was good',autism,b i have seen thousands of tiktoks related to autism and maybe one was good,"['b', 'i', 'have', 'seen', 'thousands', 'of', 'tiktoks', 'related', 'to', 'autism', 'and', 'maybe', 'one', 'was', 'good']"
5574,1508127857020923910,2023-02-14 18:04:06+00:00,b'scientists turn off autism symptoms using $3 epilepsy drug: discovery https://t.co/09d9sfslv6',autism,b scientists turn off autism symptoms using 3 epilepsy drug discovery,"['b', 'scientists', 'turn', 'off', 'autism', 'symptoms', 'using', '3', 'epilepsy', 'drug', 'discovery']"
5575,1328305524,2023-02-14 18:04:06+00:00,"b""weeing autism. noun, treasure. who 'lot'\n?\n\n\nh80\nh80\nh80""",autism,b weeing autism noun treasure who lot n n n nh80 nh80 nh80,"['b', 'weeing', 'autism', 'noun', 'treasure', 'who', 'lot', 'n', 'n', 'n', 'nh80', 'nh80', 'nh80']"
5576,2830281728,2023-02-14 18:03:55+00:00,b'join us on feb. 26th for a day for autism: building bridges with law enforcement picnic. this event will be from 10... https://t.co/wcsgbmtsfq',autism,b join us on feb 26th for a day for autism building bridges with law enforcement picnic this event will be from 10,"['b', 'join', 'us', 'on', 'feb', '26th', 'for', 'a', 'day', 'for', 'autism', 'building', 'bridges', 'with', 'law', 'enforcement', 'picnic', 'this', 'event', 'will', 'be', 'from', '10']"
5577,574325350,2023-02-14 18:03:52+00:00,b'what is the cause of autism? https://t.co/we9cqtbntl #health',autism,b what is the cause of autism,"['b', 'what', 'is', 'the', 'cause', 'of', 'autism']"
5578,1249710644657618945,2023-02-14 18:03:34+00:00,"b""rt @lean_viktor: omg it's autism and adhd\na.k.a. bonnie y bon\n\n#fnafhs #fnafhs #fnafhsfanart #fnafhsbxb #fhs #fhstwt https://t.co/zfue38c8jz""",autism,b rt viktor omg it s autism and adhd na k a bonnie y bon n n#fnafhs,"['b', 'rt', 'viktor', 'omg', 'it', 's', 'autism', 'and', 'adhd', 'na', 'k', 'a', 'bonnie', 'y', 'bon', 'n', 'n', 'fnafhs']"
5579,1429682459797598209,2023-02-14 18:03:20+00:00,b'because autism is trending ... \n\n@bobsburgersfox is an extremely autistic show https://t.co/jgd1sy0qzf',autism,b because autism is trending n n@bobsburgersfox is an extremely autistic show,"['b', 'because', 'autism', 'is', 'trending', 'n', 'n', 'bobsburgersfox', 'is', 'an', 'extremely', 'autistic', 'show']"
5580,1263885138880061443,2023-02-14 18:02:52+00:00,b'@sara_rose_g with autism? do i dare ask how they think that works...',autism,b rose g with autism do i dare ask how they think that works,"['b', 'rose', 'g', 'with', 'autism', 'do', 'i', 'dare', 'ask', 'how', 'they', 'think', 'that', 'works']"
5581,33766143,2023-02-14 18:02:42+00:00,b'share your love by sharing your photos! asf is looking for new photos of autism families. send your best to samanth... https://t.co/yoyu2q7yvo',autism,b share your love by sharing your photos asf is looking for new photos of autism families send your best to samanth,"['b', 'share', 'your', 'love', 'by', 'sharing', 'your', 'photos', 'asf', 'is', 'looking', 'for', 'new', 'photos', 'of', 'autism', 'families', 'send', 'your', 'best', 'to', 'samanth']"
5582,1259559264,2023-02-14 18:02:40+00:00,"b'limbo. surrounds foolishness. stellan, ill. autism.\n?\n\n\ncx10\ncx10\ncx10'",autism,b limbo surrounds foolishness stellan ill autism n n n ncx10 ncx10 ncx10,"['b', 'limbo', 'surrounds', 'foolishness', 'stellan', 'ill', 'autism', 'n', 'n', 'n', 'ncx10', 'ncx10', 'ncx10']"
5583,23847371,2023-02-14 18:02:25+00:00,"b'""scientists are reporting a breakthrough discovery: a $3-per-pill epilepsy drug may be used to switch off autism... https://t.co/oal30ixaie'",autism,b scientists are reporting a breakthrough discovery a 3 per pill epilepsy drug may be used to switch off autism,"['b', 'scientists', 'are', 'reporting', 'a', 'breakthrough', 'discovery', 'a', '3', 'per', 'pill', 'epilepsy', 'drug', 'may', 'be', 'used', 'to', 'switch', 'off', 'autism']"
5584,1455649455970078722,2023-02-14 18:02:19+00:00,"b'@uncletio555 @taniaamarshall @officialabelg ...97.5 per cent of children seeking sex changes had autism, depression... https://t.co/evybbhjzyi'",autism,b 97 5 per cent of children seeking sex changes had autism depression,"['b', '97', '5', 'per', 'cent', 'of', 'children', 'seeking', 'sex', 'changes', 'had', 'autism', 'depression']"
5585,1039603454409199616,2023-02-14 18:02:03+00:00,"b'do y\'all see?! this is the second ""autism expert"" in as many days who has said something fucked up about us. https://t.co/aqtmc8d3u8'",autism,b do y all see this is the second autism expert in as many days who has said something fucked up about us,"['b', 'do', 'y', 'all', 'see', 'this', 'is', 'the', 'second', 'autism', 'expert', 'in', 'as', 'many', 'days', 'who', 'has', 'said', 'something', 'fucked', 'up', 'about', 'us']"
5586,1620519297473814538,2023-02-14 18:01:49+00:00,b'@wweisawesome123 @autism @billbailey @maryltrump @chrisgpackham @mrjamesob @nadiacomaneci10 @writer_dg... https://t.co/l38phrwlcm',autism,b dg,"['b', 'dg']"
5587,216819742,2023-02-14 18:01:35+00:00,"b'rt @lowry_sian: ""a valentines heart"" \n\nhad fun doing this stage 2 #attentionautism @washwoodheath primary in time for #valentinesday\n@w...'",autism,b rt sian a valentines heart n nhad fun doing this stage 2 primary in time for n@w,"['b', 'rt', 'sian', 'a', 'valentines', 'heart', 'n', 'nhad', 'fun', 'doing', 'this', 'stage', '2', 'primary', 'in', 'time', 'for', 'n', 'w']"
5588,897277246188265474,2023-02-14 18:01:32+00:00,b'happy #valentinesday!!  #valentinesday2023 #happyvalentinesday2023 #tuesday #spreadlove #support #autism... https://t.co/bsvznuorir',autism,b happy,"['b', 'happy']"
5589,1429682459797598209,2023-02-14 18:01:31+00:00,"b""#batman #autism\n\nyou don't need to be the world's greatest detective to figure out that batman is autistic. https://t.co/wkaondmwfu""",autism,b n nyou don t need to be the world s greatest detective to figure out that batman is autistic,"['b', 'n', 'nyou', 'don', 't', 'need', 'to', 'be', 'the', 'world', 's', 'greatest', 'detective', 'to', 'figure', 'out', 'that', 'batman', 'is', 'autistic']"
5590,836680115924922371,2023-02-14 18:01:28+00:00,"b""scientists 'cure autism' using $3 epilepsy drug in mice #smartcity #digital #digitalhealth #health via... https://t.co/n4imlgs0ko""",autism,b scientists cure autism using 3 epilepsy drug in mice via,"['b', 'scientists', 'cure', 'autism', 'using', '3', 'epilepsy', 'drug', 'in', 'mice', 'via']"
5591,1078237287337598976,2023-02-14 18:01:24+00:00,b'@vaultedpolitics i agreed  %! my second cousin is autism and im deaf',autism,b i agreed my second cousin is autism and im deaf,"['b', 'i', 'agreed', 'my', 'second', 'cousin', 'is', 'autism', 'and', 'im', 'deaf']"
5592,2557859383,2023-02-14 18:01:23+00:00,b'@jamiewestndp thanks for meeting with @ontautism president @alina_cameron about the ontario autism program i would... https://t.co/7xzrawimll',autism,b thanks for meeting with president cameron about the ontario autism program i would,"['b', 'thanks', 'for', 'meeting', 'with', 'president', 'cameron', 'about', 'the', 'ontario', 'autism', 'program', 'i', 'would']"
5593,1302985290206724097,2023-02-14 18:01:16+00:00,"b""scientists 'cure autism' using $3 epilepsy drug in mice #smartcity #digital #digitalhealth #health via... https://t.co/gyuijwsgxz""",autism,b scientists cure autism using 3 epilepsy drug in mice via,"['b', 'scientists', 'cure', 'autism', 'using', '3', 'epilepsy', 'drug', 'in', 'mice', 'via']"
5594,102114485,2023-02-14 18:01:13+00:00,"b'wingate by wyndham is now autism certified, joining visit high points initiative to create a more inclusive destin... https://t.co/rbplw02l3z'",autism,b wingate by wyndham is now autism certified joining visit high points initiative to create a more inclusive destin,"['b', 'wingate', 'by', 'wyndham', 'is', 'now', 'autism', 'certified', 'joining', 'visit', 'high', 'points', 'initiative', 'to', 'create', 'a', 'more', 'inclusive', 'destin']"
5595,1124746826282934272,2023-02-14 18:00:58+00:00,b'@vaultedpolitics i think the whole world is on spectrum of autism. even so called normal people have very particu... https://t.co/1b3whnf7df',autism,b i think the whole world is on spectrum of autism even so called normal people have very particu,"['b', 'i', 'think', 'the', 'whole', 'world', 'is', 'on', 'spectrum', 'of', 'autism', 'even', 'so', 'called', 'normal', 'people', 'have', 'very', 'particu']"
5596,720963914788388864,2023-02-14 18:00:53+00:00,b'another great stage 2 #valentinesday themed #attentionautism by our slta @lowry_sian \n\n#slcn #attention #autism... https://t.co/y541ob1leh',autism,b another great stage 2 themed by our slta sian n n#slcn,"['b', 'another', 'great', 'stage', '2', 'themed', 'by', 'our', 'slta', 'sian', 'n', 'n', 'slcn']"
5597,3315239642,2023-02-14 18:00:43+00:00,"b'happy valentines day from the autism therapy group! we hope your day is filled with love, appreciation and underst... https://t.co/z8x9rbhhig'",autism,b happy valentines day from the autism therapy group we hope your day is filled with love appreciation and underst,"['b', 'happy', 'valentines', 'day', 'from', 'the', 'autism', 'therapy', 'group', 'we', 'hope', 'your', 'day', 'is', 'filled', 'with', 'love', 'appreciation', 'and', 'underst']"
5598,103644186,2023-02-14 18:00:32+00:00,"b'""autism-linked myt1l mutations prompt identity crisis in budding brain cells"" #aakcares #allaboutkids #autism... https://t.co/uv4nyd8ufz'",autism,b autism linked myt1l mutations prompt identity crisis in budding brain cells,"['b', 'autism', 'linked', 'myt1l', 'mutations', 'prompt', 'identity', 'crisis', 'in', 'budding', 'brain', 'cells']"
5599,1562419835539075072,2023-02-14 18:00:27+00:00,"b'@nekotsukahara_ ya eizokens author, said asakusa was meant to be a character with adhd/ autism i dot remember if i... https://t.co/6agwwhhczn'",autism,b ya eizokens author said asakusa was meant to be a character with adhd autism i dot remember if i,"['b', 'ya', 'eizokens', 'author', 'said', 'asakusa', 'was', 'meant', 'to', 'be', 'a', 'character', 'with', 'adhd', 'autism', 'i', 'dot', 'remember', 'if', 'i']"
5600,62147616,2023-02-14 18:00:26+00:00,"b""rt @dailymail: scientists 'cure autism' using $3 epilepsy drug in mice - in potential breakthrough https://t.co/4grcf42psd""",autism,b rt scientists cure autism using 3 epilepsy drug in mice in potential breakthrough,"['b', 'rt', 'scientists', 'cure', 'autism', 'using', '3', 'epilepsy', 'drug', 'in', 'mice', 'in', 'potential', 'breakthrough']"
5601,635972299,2023-02-14 18:00:26+00:00,"b'vacuum. moonflowing, bubble autism. fires chapter.\n?\n\n\nfun273\nfun273\nfun273'",autism,b vacuum moonflowing bubble autism fires chapter n n n nfun273 nfun273 nfun273,"['b', 'vacuum', 'moonflowing', 'bubble', 'autism', 'fires', 'chapter', 'n', 'n', 'n', 'nfun273', 'nfun273', 'nfun273']"
5602,1429682459797598209,2023-02-14 18:00:25+00:00,b'because autism is trending ...\n\nbatman is clearly autistic \n\n@dccomics #batman #bautman https://t.co/sepopix4nd',autism,b because autism is trending n nbatman is clearly autistic n n@dccomics,"['b', 'because', 'autism', 'is', 'trending', 'n', 'nbatman', 'is', 'clearly', 'autistic', 'n', 'n', 'dccomics']"
5603,1315503810987675650,2023-02-14 18:00:23+00:00,"b'@victoriajustice eating sushi with a horrible guy and prejudices against people with autism is nice too, right?! ... https://t.co/byvimmrpig'",autism,b eating sushi with a horrible guy and prejudices against people with autism is nice too right,"['b', 'eating', 'sushi', 'with', 'a', 'horrible', 'guy', 'and', 'prejudices', 'against', 'people', 'with', 'autism', 'is', 'nice', 'too', 'right']"
5604,1312260838879887360,2023-02-14 18:00:09+00:00,"b""scientists 'switch off' autism using $3 epilepsy drug: study https://t.co/mvgzamoghr""",autism,b scientists switch off autism using 3 epilepsy drug study,"['b', 'scientists', 'switch', 'off', 'autism', 'using', '3', 'epilepsy', 'drug', 'study']"
5605,303382865,2023-02-14 18:00:00+00:00,b'@wweisawesome123 @autism @billbailey @maryltrump @chrisgpackham @mrjamesob @nadiacomaneci10 @writer_dg... https://t.co/iu8oblwavi',autism,b dg,"['b', 'dg']"
5606,62963682,2023-02-14 17:59:59+00:00,"b'@altb56073878 @24shaz not really, since the autism inc has deprived science from studying both aba and fc, real obj... https://t.co/8indxt8wsh'",autism,b not really since the autism inc has deprived science from studying both aba and fc real obj,"['b', 'not', 'really', 'since', 'the', 'autism', 'inc', 'has', 'deprived', 'science', 'from', 'studying', 'both', 'aba', 'and', 'fc', 'real', 'obj']"
5607,1567902422269296647,2023-02-14 17:59:41+00:00,b'@florence_rattle @shatterface @cambridge_uni @pcu_cambridge @nihrresearch @autism autistic adult also! always belie... https://t.co/pgnb1v8efj',autism,b rattle uni cambridge autistic adult also always belie,"['b', 'rattle', 'uni', 'cambridge', 'autistic', 'adult', 'also', 'always', 'belie']"
5608,1585972428076974081,2023-02-14 17:59:29+00:00,"b'@chriskarr17 @luna_mars_x @markcincinnatus @realtanyatay @jackposobiec @seamus_coughlin oh, and mocking autism too!... https://t.co/dipkwoj01b'",autism,b mars x coughlin oh and mocking autism too,"['b', 'mars', 'x', 'coughlin', 'oh', 'and', 'mocking', 'autism', 'too']"
5609,1534091284813602818,2023-02-14 17:59:25+00:00,b'scientists switch off autism using $3 epilepsy drug: study https://t.co/iv74i86zup',autism,b scientists switch off autism using 3 epilepsy drug study,"['b', 'scientists', 'switch', 'off', 'autism', 'using', '3', 'epilepsy', 'drug', 'study']"
5610,1429682459797598209,2023-02-14 17:59:09+00:00,b'rt @autismsupsoc: #autism #autistic #bautman #batman #adhd\n#sleepdisorders you up? https://t.co/kigymfeiq1',autism,b rt n#sleepdisorders you up,"['b', 'rt', 'n', 'sleepdisorders', 'you', 'up']"
5611,2902999530,2023-02-14 17:58:48+00:00,"b""happy valentine's day to all the amazing #autism parents out there! what a beautiful community we have....reminder:... https://t.co/b1wsq9q9tc""",autism,b happy valentine s day to all the amazing parents out there what a beautiful community we have reminder,"['b', 'happy', 'valentine', 's', 'day', 'to', 'all', 'the', 'amazing', 'parents', 'out', 'there', 'what', 'a', 'beautiful', 'community', 'we', 'have', 'reminder']"
5612,1002920603907739648,2023-02-14 17:58:43+00:00,b'@drmattkutz @gcm_toledo @avenues_autism thank you matt! you are as well! keep making a positive impact!',autism,b toledo autism thank you matt you are as well keep making a positive impact,"['b', 'toledo', 'autism', 'thank', 'you', 'matt', 'you', 'are', 'as', 'well', 'keep', 'making', 'a', 'positive', 'impact']"
5613,1530260882533535744,2023-02-14 17:58:30+00:00,b'women/afab are committing suicide due to professionals who arent educated on autism getting if it wrong and gasl... https://t.co/vg4mwbtpqx',autism,b women afab are committing suicide due to professionals who arent educated on autism getting if it wrong and gasl,"['b', 'women', 'afab', 'are', 'committing', 'suicide', 'due', 'to', 'professionals', 'who', 'arent', 'educated', 'on', 'autism', 'getting', 'if', 'it', 'wrong', 'and', 'gasl']"
5614,1358666496814309376,2023-02-14 17:58:25+00:00,"b'and generally, question non-autistic ""autism specialists"", most of them get so much about autism wrong. listen to a... https://t.co/lf7l740lzd'",autism,b and generally question non autistic autism specialists most of them get so much about autism wrong listen to a,"['b', 'and', 'generally', 'question', 'non', 'autistic', 'autism', 'specialists', 'most', 'of', 'them', 'get', 'so', 'much', 'about', 'autism', 'wrong', 'listen', 'to', 'a']"
5615,1358666496814309376,2023-02-14 17:58:23+00:00,"b""both conditions aren't part of autism but co-occurring. so, it would be clearer to say: people with a depression or... https://t.co/xrxaodw9tb""",autism,b both conditions aren t part of autism but co occurring so it would be clearer to say people with a depression or,"['b', 'both', 'conditions', 'aren', 't', 'part', 'of', 'autism', 'but', 'co', 'occurring', 'so', 'it', 'would', 'be', 'clearer', 'to', 'say', 'people', 'with', 'a', 'depression', 'or']"
5616,756254500550246401,2023-02-14 17:58:10+00:00,"b'rt @cisntbisque: collar that says ""please be patient i have autism"" on it'",autism,b rt collar that says please be patient i have autism on it,"['b', 'rt', 'collar', 'that', 'says', 'please', 'be', 'patient', 'i', 'have', 'autism', 'on', 'it']"
5617,1002920603907739648,2023-02-14 17:58:10+00:00,b'@eblove31 @gcm_toledo @avenues_autism thank you! shes amazing to run with. well keep adding miles and see how far... https://t.co/swg8t135my',autism,b toledo autism thank you shes amazing to run with well keep adding miles and see how far,"['b', 'toledo', 'autism', 'thank', 'you', 'shes', 'amazing', 'to', 'run', 'with', 'well', 'keep', 'adding', 'miles', 'and', 'see', 'how', 'far']"
5618,2792863563,2023-02-14 17:58:03+00:00,b'watching this episode of proud family when they talk about autism really touches home.  even the way oscar acts! kj dad acts the same way!',autism,b watching this episode of proud family when they talk about autism really touches home even the way oscar acts kj dad acts the same way,"['b', 'watching', 'this', 'episode', 'of', 'proud', 'family', 'when', 'they', 'talk', 'about', 'autism', 'really', 'touches', 'home', 'even', 'the', 'way', 'oscar', 'acts', 'kj', 'dad', 'acts', 'the', 'same', 'way']"
5619,1445362831893876737,2023-02-14 17:57:53+00:00,"b'@wehatethese that abomination of a movie that sia made, terrible autism rep'",autism,b that abomination of a movie that sia made terrible autism rep,"['b', 'that', 'abomination', 'of', 'a', 'movie', 'that', 'sia', 'made', 'terrible', 'autism', 'rep']"
5620,1429682459797598209,2023-02-14 17:57:22+00:00,b'rt @autismsupsoc: @softiaras daria is here to explain why autists have less wear and tear on their faces ... \n\n#autism https://t.co/fox0eka...',autism,b rt daria is here to explain why autists have less wear and tear on their faces n n#autism,"['b', 'rt', 'daria', 'is', 'here', 'to', 'explain', 'why', 'autists', 'have', 'less', 'wear', 'and', 'tear', 'on', 'their', 'faces', 'n', 'n', 'autism']"
5621,984489267371085824,2023-02-14 17:57:21+00:00,"b""scientists 'cure autism' using $3 epilepsy drug in mice #digitalhealth #digital #health via https://t.co/ynofvdx5dp https://t.co/vlbkbxu3ze""",autism,b scientists cure autism using 3 epilepsy drug in mice via,"['b', 'scientists', 'cure', 'autism', 'using', '3', 'epilepsy', 'drug', 'in', 'mice', 'via']"
5622,1472459816371212288,2023-02-14 17:57:20+00:00,"b""these girls beside me@talking about autism like autism personified  isn't right beside them""",autism,b these girls beside me@talking about autism like autism personified isn t right beside them,"['b', 'these', 'girls', 'beside', 'me', 'talking', 'about', 'autism', 'like', 'autism', 'personified', 'isn', 't', 'right', 'beside', 'them']"
5623,1429682459797598209,2023-02-14 17:57:14+00:00,b'@softiaras daria is here to explain why autists have less wear and tear on their faces ... \n\n#autism https://t.co/fox0ekaizd',autism,b daria is here to explain why autists have less wear and tear on their faces n n#autism,"['b', 'daria', 'is', 'here', 'to', 'explain', 'why', 'autists', 'have', 'less', 'wear', 'and', 'tear', 'on', 'their', 'faces', 'n', 'n', 'autism']"
5624,3004997127,2023-02-14 17:57:14+00:00,b'@claytravis its a slap in the face to those of us that childrens with autism. luckily we live in a place they were... https://t.co/vjoxk0nukt',autism,b its a slap in the face to those of us that childrens with autism luckily we live in a place they were,"['b', 'its', 'a', 'slap', 'in', 'the', 'face', 'to', 'those', 'of', 'us', 'that', 'childrens', 'with', 'autism', 'luckily', 'we', 'live', 'in', 'a', 'place', 'they', 'were']"
5625,2904865468,2023-02-14 17:57:10+00:00,"b'@texaswinehouse high iq in autism mostly means a dysharmonic iq. meaning you have a high verbal iq, but a low perfo... https://t.co/9zacadfgp1'",autism,b high iq in autism mostly means a dysharmonic iq meaning you have a high verbal iq but a low perfo,"['b', 'high', 'iq', 'in', 'autism', 'mostly', 'means', 'a', 'dysharmonic', 'iq', 'meaning', 'you', 'have', 'a', 'high', 'verbal', 'iq', 'but', 'a', 'low', 'perfo']"
5626,3152011711,2023-02-14 17:57:06+00:00,b'adhd and autism are passed down through your father ??? sherman and i gonna have to fight',autism,b adhd and autism are passed down through your father sherman and i gonna have to fight,"['b', 'adhd', 'and', 'autism', 'are', 'passed', 'down', 'through', 'your', 'father', 'sherman', 'and', 'i', 'gonna', 'have', 'to', 'fight']"
5627,1229174860410081280,2023-02-14 17:57:02+00:00,b'@david_rb82 someone supposedly with autism that shag$ around?',autism,b rb82 someone supposedly with autism that shag around,"['b', 'rb82', 'someone', 'supposedly', 'with', 'autism', 'that', 'shag', 'around']"
5628,1551919646768496640,2023-02-14 17:56:41+00:00,"b""@transgendertrd were these children's issues were known?  it takes years to get a diagnosis for mh, autism or neuro... https://t.co/4yti8cveby""",autism,b were these children s issues were known it takes years to get a diagnosis for mh autism or neuro,"['b', 'were', 'these', 'children', 's', 'issues', 'were', 'known', 'it', 'takes', 'years', 'to', 'get', 'a', 'diagnosis', 'for', 'mh', 'autism', 'or', 'neuro']"
5629,252768415,2023-02-14 17:56:28+00:00,b'#tavistock clinic ignored link between autism and transgender children https://t.co/hl75dg4asj \nthis is very seri... https://t.co/sxveiymgrb',autism,b clinic ignored link between autism and transgender children nthis is very seri,"['b', 'clinic', 'ignored', 'link', 'between', 'autism', 'and', 'transgender', 'children', 'nthis', 'is', 'very', 'seri']"
5630,3098198134,2023-02-14 17:56:22+00:00,b'@wweisawesome123 @autism @billbailey @mrjamesob @chrisgpackham @writer_dg @nadiacomaneci10 @brendablethyn... https://t.co/mpwbpu1t0b',autism,b dg,"['b', 'dg']"
5631,1270213390150119432,2023-02-14 17:56:17+00:00,b'brain-wave data and hearing test may help diagnose autism earlier \n\n#medpub #neurotwitter #meded #neurology\nhttps://t.co/cexmoqv5k9',autism,b brain wave data and hearing test may help diagnose autism earlier n n#medpub n,"['b', 'brain', 'wave', 'data', 'and', 'hearing', 'test', 'may', 'help', 'diagnose', 'autism', 'earlier', 'n', 'n', 'medpub', 'n']"
5632,1113137055960363008,2023-02-14 17:56:05+00:00,b'pizza tower looks like beastly levels of autism game',autism,b pizza tower looks like beastly levels of autism game,"['b', 'pizza', 'tower', 'looks', 'like', 'beastly', 'levels', 'of', 'autism', 'game']"
5633,281137406,2023-02-14 17:56:00+00:00,b'2023 autism ride lottery tickets are now on sale! chances of winning are high! visit https://t.co/cncye1vzmp to buy... https://t.co/zaoagkpmhd',autism,b 2023 autism ride lottery tickets are now on sale chances of winning are high visit to buy,"['b', '2023', 'autism', 'ride', 'lottery', 'tickets', 'are', 'now', 'on', 'sale', 'chances', 'of', 'winning', 'are', 'high', 'visit', 'to', 'buy']"
5634,210157054,2023-02-14 17:55:53+00:00,b'rt @fochti: so many professionalstm focus on my autism but this is the thing i struggle the least with? and especially not the social skills...',autism,b rt so many professionalstm focus on my autism but this is the thing i struggle the least with and especially not the social skills,"['b', 'rt', 'so', 'many', 'professionalstm', 'focus', 'on', 'my', 'autism', 'but', 'this', 'is', 'the', 'thing', 'i', 'struggle', 'the', 'least', 'with', 'and', 'especially', 'not', 'the', 'social', 'skills']"
5635,1429682459797598209,2023-02-14 17:55:38+00:00,"b""please hold while i *don't* take your call\n\n#autism #batman https://t.co/nrdlwcjl3r""",autism,b please hold while i don t take your call n n#autism,"['b', 'please', 'hold', 'while', 'i', 'don', 't', 'take', 'your', 'call', 'n', 'n', 'autism']"
5636,495140444,2023-02-14 17:55:38+00:00,b'autism live with shawn francis &amp; brian altounian from the just two dads podcast https://t.co/uqxlllulhw',autism,b autism live with shawn francis amp brian altounian from the just two dads podcast,"['b', 'autism', 'live', 'with', 'shawn', 'francis', 'amp', 'brian', 'altounian', 'from', 'the', 'just', 'two', 'dads', 'podcast']"
5637,4705196303,2023-02-14 17:55:30+00:00,b'i just clicked and helped for free at the autism site https://t.co/6yyliofftw',autism,b i just clicked and helped for free at the autism site,"['b', 'i', 'just', 'clicked', 'and', 'helped', 'for', 'free', 'at', 'the', 'autism', 'site']"
5638,27106817,2023-02-14 17:55:15+00:00,"b'@sharron_honey have you watched a-typical? about a boy with autism, i loved it, so funny'",autism,b honey have you watched a typical about a boy with autism i loved it so funny,"['b', 'honey', 'have', 'you', 'watched', 'a', 'typical', 'about', 'a', 'boy', 'with', 'autism', 'i', 'loved', 'it', 'so', 'funny']"
5639,1392283348979134467,2023-02-14 17:55:14+00:00,"b""rt @endricussy: i made a cptsd/autism/adhd pride flag for myself! anyone else can use it too if they'd like (even if i have you blocked, yo...""",autism,b rt i made a cptsd autism adhd pride flag for myself anyone else can use it too if they d like even if i have you blocked yo,"['b', 'rt', 'i', 'made', 'a', 'cptsd', 'autism', 'adhd', 'pride', 'flag', 'for', 'myself', 'anyone', 'else', 'can', 'use', 'it', 'too', 'if', 'they', 'd', 'like', 'even', 'if', 'i', 'have', 'you', 'blocked', 'yo']"
5640,1527802276060045312,2023-02-14 17:55:03+00:00,b'rt @helen_barnowl: @eleanorchats @autistic_cherry this was one of the things that stopped me recognising my autism until i was 51. that and...',autism,b rt barnowl cherry this was one of the things that stopped me recognising my autism until i was 51 that and,"['b', 'rt', 'barnowl', 'cherry', 'this', 'was', 'one', 'of', 'the', 'things', 'that', 'stopped', 'me', 'recognising', 'my', 'autism', 'until', 'i', 'was', '51', 'that', 'and']"
5641,1429682459797598209,2023-02-14 17:54:50+00:00,b'because autism is trending ...\n\ninfodump https://t.co/jdmculqtr9',autism,b because autism is trending n ninfodump,"['b', 'because', 'autism', 'is', 'trending', 'n', 'ninfodump']"
5642,4625091563,2023-02-14 17:54:40+00:00,b'@atob000 this was a fun read. the main character is a professor and seems to have autism but is in denial about it... https://t.co/xwjwvvznpy',autism,b this was a fun read the main character is a professor and seems to have autism but is in denial about it,"['b', 'this', 'was', 'a', 'fun', 'read', 'the', 'main', 'character', 'is', 'a', 'professor', 'and', 'seems', 'to', 'have', 'autism', 'but', 'is', 'in', 'denial', 'about', 'it']"
5643,1612189749132812288,2023-02-14 17:54:34+00:00,b'scaranari is litterally adhd x autism guys',autism,b scaranari is litterally adhd x autism guys,"['b', 'scaranari', 'is', 'litterally', 'adhd', 'x', 'autism', 'guys']"
5644,1504089879663288330,2023-02-14 17:54:29+00:00,b'if i do decide to get help i will mention autism',autism,b if i do decide to get help i will mention autism,"['b', 'if', 'i', 'do', 'decide', 'to', 'get', 'help', 'i', 'will', 'mention', 'autism']"
